any_hit,benchmark,candidate_hits,db_id,db_path,difficulty,empty_sql,evidence,first_hit,first_pred_error,first_pred_sql,first_pred_success,gold_error,gold_sql,gold_sql_len,gold_success,model_name,n_candidates,n_generations,question,question_len,run_label,sample_id,source_path
False,bird,"[false, false, false, false, false]",california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,simple,False,,False,,SELECT s.School FROM schools AS s INNER JOIN satscores AS st ON s.CDSCode = st.cds WHERE s.County = 'Contra Costa' ORDER BY st.NumTstTakr DESC LIMIT 1,True,,SELECT sname FROM satscores WHERE cname = 'Contra Costa' AND sname IS NOT NULL ORDER BY NumTstTakr DESC LIMIT 1,111,True,Arctic-Text2SQL-R1-7B,5,5,Which school in Contra Costa has the highest number of test takers?,67,pass_k,bird_22,results/raw/Arctic-Text2SQL-R1-7B_bird_pass_k_20260326_223940.jsonl
False,bird,"[false, false, false, false, false]",california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,simple,False,,False,,SELECT COUNT(*) FROM schools AS s JOIN satscores AS sa ON s.CDSCode = sa.cds WHERE s.County = 'Fresno' AND sa.NumTstTakr <= 250 AND s.FundingType = 'Direct',True,,SELECT COUNT(T1.CDSCode) FROM frpm AS T1 INNER JOIN satscores AS T2 ON T1.CDSCode = T2.cds WHERE T1.`Charter Funding Type` = 'Directly funded' AND T1.`County Name` = 'Fresno' AND T2.NumTstTakr <= 250,199,True,Arctic-Text2SQL-R1-7B,5,5,How many schools in Fresno (directly funded) have number of test takers not more than 250?,90,pass_k,bird_18,results/raw/Arctic-Text2SQL-R1-7B_bird_pass_k_20260326_223940.jsonl
True,bird,"[true, true, true, true, true]",california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,simple,False,,True,,SELECT T1.Phone FROM schools AS T1 INNER JOIN satscores AS T2 ON T1.CDSCode = T2.cds ORDER BY T2.NumTstTakr DESC LIMIT 1,True,,SELECT T2.Phone FROM satscores AS T1 INNER JOIN schools AS T2 ON T1.cds = T2.CDSCode ORDER BY T1.NumGE1500 DESC LIMIT 1,119,True,Arctic-Text2SQL-R1-7B,5,5,What is the phone number of the school that has the highest number of test takers with an SAT score of over 1500?,113,pass_k,bird_7,results/raw/Arctic-Text2SQL-R1-7B_bird_pass_k_20260326_223940.jsonl
False,bird,"[false, false, false, false, false]",california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,simple,False,,False,,SELECT COUNT(*) FROM satscores WHERE NumTstTakr < 100 AND cname = 'Alameda',True,,SELECT COUNT(T1.CDSCode) FROM schools AS T1 INNER JOIN satscores AS T2 ON T1.CDSCode = T2.cds WHERE T1.StatusType = 'Merged' AND T2.NumTstTakr < 100 AND T1.County = 'Lake',171,True,Arctic-Text2SQL-R1-7B,5,5,How many schools in merged Alameda have number of test takers less than 100?,76,pass_k,bird_16,results/raw/Arctic-Text2SQL-R1-7B_bird_pass_k_20260326_223940.jsonl
False,bird,"[false, false, false, false, false]",california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,simple,False,Eligible free rate for K-12 = `Free Meal Count (K-12)` / `Enrollment (K-12)`,False,,SELECT MAX(T1.`Percent (%) Eligible Free (K-12)`) AS Highest_Free_Rate FROM frpm AS T1 INNER JOIN schools AS T2 ON T1.CDSCode = T2.CDSCode WHERE T2.County = 'Alameda County',True,,SELECT `Free Meal Count (K-12)` / `Enrollment (K-12)` FROM frpm WHERE `County Name` = 'Alameda' ORDER BY (CAST(`Free Meal Count (K-12)` AS REAL) / `Enrollment (K-12)`) DESC LIMIT 1,180,True,Arctic-Text2SQL-R1-7B,5,5,What is the highest eligible free rate for K-12 students in the schools in Alameda County?,90,pass_k,bird_0,results/raw/Arctic-Text2SQL-R1-7B_bird_pass_k_20260326_223940.jsonl
True,bird,"[true, true, true, true, true]",california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,simple,False,,True,,SELECT T1.Phone FROM schools AS T1 INNER JOIN satscores AS T2 ON T1.CDSCode = T2.cds ORDER BY T2.AvgScrMath DESC LIMIT 1,True,,SELECT T1.Phone FROM schools AS T1 INNER JOIN satscores AS T2 ON T1.CDSCode = T2.cds ORDER BY T2.AvgScrMath DESC LIMIT 1,120,True,Arctic-Text2SQL-R1-7B,5,5,What is the phone number of the school that has the highest average score in Math?,82,pass_k,bird_19,results/raw/Arctic-Text2SQL-R1-7B_bird_pass_k_20260326_223940.jsonl
False,bird,"[false, false, false, false, false]",california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,simple,False,Excellence rate = NumGE1500 / NumTstTakr,False,,SELECT T1.Phone FROM schools AS T1 INNER JOIN satscores AS T2 ON T1.CDSCode = T2.cds WHERE T2.rtype = 'sat' ORDER BY (T2.AvgScrRead + T2.AvgScrMath + T2.AvgScrWrite) DESC LIMIT 3,True,,SELECT T1.Phone FROM schools AS T1 INNER JOIN satscores AS T2 ON T1.CDSCode = T2.cds ORDER BY CAST(T2.NumGE1500 AS REAL) / T2.NumTstTakr DESC LIMIT 3,149,True,Arctic-Text2SQL-R1-7B,5,5,Please list the phone numbers of the schools with the top 3 SAT excellence rate.,80,pass_k,bird_13,results/raw/Arctic-Text2SQL-R1-7B_bird_pass_k_20260326_223940.jsonl
True,bird,"[true, true, true, true, true]",california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,simple,False,,True,,SELECT T1.NCESSchool FROM schools AS T1 INNER JOIN frpm AS T2 ON T1.CDSCode = T2.CDSCode ORDER BY T2.`Enrollment (Ages 5-17)` DESC LIMIT 5,True,,SELECT T1.NCESSchool FROM schools AS T1 INNER JOIN frpm AS T2 ON T1.CDSCode = T2.CDSCode ORDER BY T2.`Enrollment (Ages 5-17)` DESC LIMIT 5,138,True,Arctic-Text2SQL-R1-7B,5,5,"List the top five schools, by descending order, from the highest to the lowest, the most number of Enrollment (Ages 5-17). Please give their NCES school identification number.",175,pass_k,bird_14,results/raw/Arctic-Text2SQL-R1-7B_bird_pass_k_20260326_223940.jsonl
False,bird,"[false, false, false, false, false]",california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,simple,False,Valid charter number means the number is not null,False,no such column: s.CDSCode,"SELECT s.CDSCode, s.Charternum",False,,"SELECT CharterNum, AvgScrWrite, RANK() OVER (ORDER BY AvgScrWrite DESC) AS WritingScoreRank FROM schools AS T1  INNER JOIN satscores AS T2 ON T1.CDSCode = T2.cds WHERE T2.AvgScrWrite > 499 AND CharterNum is not null",215,True,Arctic-Text2SQL-R1-7B,5,5,"Rank schools by their average score in Writing where the score is greater than 499, showing their charter numbers.",114,pass_k,bird_17,results/raw/Arctic-Text2SQL-R1-7B_bird_pass_k_20260326_223940.jsonl
True,bird,"[true, true, true, true, true]",california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,simple,False,,True,,SELECT COUNT(*) FROM frpm WHERE `County Name` = 'Amador' AND `Low Grade` = '9' AND `High Grade` = '12',True,,SELECT COUNT(T1.`School Name`) FROM frpm AS T1 INNER JOIN schools AS T2 ON T1.CDSCode = T2.CDSCode WHERE T2.County = 'Amador' AND T1.`Low Grade` = 9 AND T1.`High Grade` = 12,173,True,Arctic-Text2SQL-R1-7B,5,5,How many schools in Amador which the Low Grade is 9 and the High Grade is 12?,77,pass_k,bird_20,results/raw/Arctic-Text2SQL-R1-7B_bird_pass_k_20260326_223940.jsonl
False,bird,"[false, false, false, false, false]",california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,moderate,False,Eligible free rates for students aged 5-17 = `Free Meal Count (Ages 5-17)` / `Enrollment (Ages 5-17)`,False,,SELECT MIN(T2.`Percent (%) Eligible Free (Ages 5-17)`) as lowest_eligible_free_rate FROM schools T1 INNER JOIN frpm T2 ON T1.CDSCode = T2.CDSCode WHERE T1.StatusType = 'Continuation School',True,,SELECT `Free Meal Count (Ages 5-17)` / `Enrollment (Ages 5-17)` FROM frpm WHERE `Educational Option Type` = 'Continuation School' AND `Free Meal Count (Ages 5-17)` / `Enrollment (Ages 5-17)` IS NOT NULL ORDER BY `Free Meal Count (Ages 5-17)` / `Enrollment (Ages 5-17)` ASC LIMIT 3,280,True,Arctic-Text2SQL-R1-7B,5,5,Please list the lowest three eligible free rates for students aged 5-17 in continuation schools.,96,pass_k,bird_1,results/raw/Arctic-Text2SQL-R1-7B_bird_pass_k_20260326_223940.jsonl
False,bird,"[false, false, false, false, false]",california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,moderate,False,Diffrence in enrollement = `Enrollment (K-12)` - `Enrollment (Ages 5-17)`,False,"near ""The"": syntax error","The question asks for schools where enrollment difference exceeds 30 between K-12 and ages 5-17. We're also asked to provide their full address, which is straightforwardly found in the `schools` table.",False,,"SELECT T1.School, T1.Street FROM schools AS T1 INNER JOIN frpm AS T2 ON T1.CDSCode = T2.CDSCode WHERE T2.`Enrollment (K-12)` - T2.`Enrollment (Ages 5-17)` > 30",159,True,Arctic-Text2SQL-R1-7B,5,5,List the names of schools with more than 30 difference in enrollements between K-12 and ages 5-17? Please also give the full street adress of the schools.,154,pass_k,bird_23,results/raw/Arctic-Text2SQL-R1-7B_bird_pass_k_20260326_223940.jsonl
False,bird,"[false, false, false, false, false]",california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,moderate,False,K-12 refers to students in grades 1 through 12; Eligible free rate for K-12 = `Free Meal Count (K-12)` / `Enrollment (K-12)`,False,,SELECT 'The solution here',True,,"SELECT CAST(`Free Meal Count (K-12)` AS REAL) / `Enrollment (K-12)` FROM frpm ORDER BY `Enrollment (K-12)` DESC LIMIT 9, 2",122,True,Arctic-Text2SQL-R1-7B,5,5,What is the eligible free rate of the 10th and 11th schools with the highest enrolment for students in grades 1 through 12?,123,pass_k,bird_31,results/raw/Arctic-Text2SQL-R1-7B_bird_pass_k_20260326_223940.jsonl
False,bird,"[false, false, false, false, false]",california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,moderate,False,"Execellence Rate = NumGE1500 / NumTstTakr; complete address has Street, City, State, Zip code",False,no such column: ExcellenceRate,"SELECT Street, City, Zip, State FROM schools ORDER BY ExcellenceRate ASC LIMIT 1",False,,"SELECT T2.Street, T2.City, T2.State, T2.Zip FROM satscores AS T1 INNER JOIN schools AS T2 ON T1.cds = T2.CDSCode ORDER BY CAST(T1.NumGE1500 AS REAL) / T1.NumTstTakr ASC LIMIT 1",176,True,Arctic-Text2SQL-R1-7B,5,5,"What is the complete address of the school with the lowest excellence rate? Indicate the Street, City, Zip and State.",117,pass_k,bird_37,results/raw/Arctic-Text2SQL-R1-7B_bird_pass_k_20260326_223940.jsonl
False,bird,"[false, false, false, false, false]",california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,challenging,False,"full name means first name, last name; There are at most 3 administrators for each school; SAT Scores are greater or equal to 1500 refers to NumGE1500",False,,"SELECT T1.AdmFName1, T1.AdmLName1 FROM schools AS T1 INNER JOIN satscores AS T2 ON T1.CDSCode = T2.cds WHERE T2.NumGE1500 > 0 ORDER BY T2.NumGE1500 DESC LIMIT 1",True,,"SELECT T2.AdmFName1, T2.AdmLName1, T2.AdmFName2, T2.AdmLName2, T2.AdmFName3, T2.AdmLName3 FROM satscores AS T1 INNER JOIN schools AS T2 ON T1.cds = T2.CDSCode ORDER BY T1.NumGE1500 DESC LIMIT 1",193,True,Arctic-Text2SQL-R1-7B,5,5,Under whose administration is the school with the highest number of students scoring 1500 or more on the SAT? Indicate their full names.,136,pass_k,bird_36,results/raw/Arctic-Text2SQL-R1-7B_bird_pass_k_20260326_223940.jsonl
False,bird,"[false, false, false, false, false]",california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,simple,False,Charter schools refers to `Charter School (Y/N)` = 1 in the table fprm,False,,SELECT Zip FROM schools WHERE Charter = 1 AND DOCType LIKE '%Fresno%',True,,SELECT T2.Zip FROM frpm AS T1 INNER JOIN schools AS T2 ON T1.CDSCode = T2.CDSCode WHERE T1.`District Name` = 'Fresno County Office of Education' AND T1.`Charter School (Y/N)` = 1,178,True,Arctic-Text2SQL-R1-7B,5,5,Please list the zip code of all the charter schools in Fresno County Office of Education.,89,pass_k,bird_2,results/raw/Arctic-Text2SQL-R1-7B_bird_pass_k_20260326_223940.jsonl
False,bird,"[false, false, false, false, false]",california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,moderate,False,,False,,"SELECT s.Website, s.School FROM schools s INNER JOIN frpm f ON s.CDSCode = f.CDSCode WHERE f.`Free Meal Count (Ages 5-17)` >= 1900 AND f.`Free Meal Count (Ages 5-17)` <= 2000",True,,"SELECT T2.Website, T1.`School Name` FROM frpm AS T1 INNER JOIN schools AS T2 ON T1.CDSCode = T2.CDSCode WHERE T1.`Free Meal Count (Ages 5-17)` BETWEEN 1900 AND 2000 AND T2.Website IS NOT NULL",191,True,Arctic-Text2SQL-R1-7B,5,5,"If there are any, what are the websites address of the schools with a free meal count of 1,900-2,000 to students aged 5-17? Include the name of the school.",155,pass_k,bird_33,results/raw/Arctic-Text2SQL-R1-7B_bird_pass_k_20260326_223940.jsonl
False,bird,"[false, false, false, false, false]",california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,moderate,False,Charted school means `Charter School (Y/N)` = 1 in the table frpm; Students enrolled in grades 1 through 12 refers to `Enrollment (K-12)`,False,"near ""The"": syntax error",The goal is to find an administrator's email address specifically for a chartered school with the lowest enrollment in K-12 grades.,False,,SELECT T2.AdmEmail1 FROM frpm AS T1 INNER JOIN schools AS T2 ON T1.CDSCode = T2.CDSCode WHERE T1.`Charter School (Y/N)` = 1 ORDER BY T1.`Enrollment (K-12)` ASC LIMIT 1,167,True,Arctic-Text2SQL-R1-7B,5,5,What is the administrator's email address of the chartered school with the fewest students enrolled in grades 1 through 12?,123,pass_k,bird_35,results/raw/Arctic-Text2SQL-R1-7B_bird_pass_k_20260326_223940.jsonl
False,bird,"[false, false, false, false, false]",california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,simple,False,K-12 means First-through-twelfth-grade,False,no such column: Enrollment,SELECT OpenDate FROM schools ORDER BY Enrollment ASC LIMIT 1,False,,SELECT T2.OpenDate FROM frpm AS T1 INNER JOIN schools AS T2 ON T1.CDSCode = T2.CDSCode ORDER BY T1.`Enrollment (K-12)` DESC LIMIT 1,131,True,Arctic-Text2SQL-R1-7B,5,5,When did the first-through-twelfth-grade school with the largest enrollment open?,81,pass_k,bird_29,results/raw/Arctic-Text2SQL-R1-7B_bird_pass_k_20260326_223940.jsonl
True,bird,"[true, true, true, true, true]",california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,simple,False,,True,,SELECT Website FROM schools WHERE County = 'Los Angeles' AND CDSCode IN (SELECT cds FROM satscores WHERE NumTstTakr BETWEEN 2000 AND 3000),True,,SELECT T2.Website FROM satscores AS T1 INNER JOIN schools AS T2 ON T1.cds = T2.CDSCode WHERE T1.NumTstTakr BETWEEN 2000 AND 3000 AND T2.County = 'Los Angeles',158,True,Arctic-Text2SQL-R1-7B,5,5,"What are the webpages for the Los Angeles County school that has between 2,000 and 3,000 test takers?",101,pass_k,bird_38,results/raw/Arctic-Text2SQL-R1-7B_bird_pass_k_20260326_223940.jsonl
False,bird,"[false, false, false, false, false]",california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,moderate,False,Average score for all subjects can be computed by AvgScrMath + AvgScrRead + AvgScrWrite,False,"near ""The"": syntax error",The question asks for two things - the lowest average math score among all schools and its corresponding county.,False,,"SELECT T1.AvgScrMath, T2.County FROM satscores AS T1 INNER JOIN schools AS T2 ON T1.cds = T2.CDSCode WHERE T1.AvgScrMath IS NOT NULL ORDER BY T1.AvgScrMath + T1.AvgScrRead + T1.AvgScrWrite ASC LIMIT 1",200,True,Arctic-Text2SQL-R1-7B,5,5,"What is the average math score of the school with the lowest average score for all subjects, and in which county is it located?",127,pass_k,bird_43,results/raw/Arctic-Text2SQL-R1-7B_bird_pass_k_20260326_223940.jsonl
False,bird,"[false, false, false, false, false]",california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,simple,False,Exclusively virtual refers to Virtual = 'F',False,,SELECT COUNT(*) FROM schools s JOIN satscores ss ON s.CDSCode = ss.cds WHERE ss.AvgScrMath > 400 AND s.Virtual = 'YES',True,,SELECT COUNT(DISTINCT T2.School) FROM satscores AS T1 INNER JOIN schools AS T2 ON T1.cds = T2.CDSCode WHERE T2.Virtual = 'F' AND T1.AvgScrMath > 400,148,True,Arctic-Text2SQL-R1-7B,5,5,How many schools with an average score in Math greater than 400 in the SAT test are exclusively virtual?,104,pass_k,bird_5,results/raw/Arctic-Text2SQL-R1-7B_bird_pass_k_20260326_223940.jsonl
True,bird,"[true, true, true, true, true]",california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,simple,False,,True,,"SELECT AVG(T2.AvgScrWrite) as Average_Write_Score, T1.City FROM schools AS T1 INNER JOIN satscores AS T2 ON T1.CDSCode = T2.cds WHERE T2.NumTstTakr = (SELECT MAX(NumTstTakr) FROM satscores) ORDER BY T2.NumGE1500 DESC LIMIT 1",True,,"SELECT T1.AvgScrWrite, T2.City FROM satscores AS T1 INNER JOIN schools AS T2 ON T1.cds = T2.CDSCode ORDER BY T1.NumGE1500 DESC LIMIT 1",134,True,Arctic-Text2SQL-R1-7B,5,5,What is the average writing score of the school who has the highest number of test takers whose total SAT sscores are greater or equal to 1500? Indicate the city to where the school is situated.,194,pass_k,bird_44,results/raw/Arctic-Text2SQL-R1-7B_bird_pass_k_20260326_223940.jsonl
False,bird,"[false, false, false, false, false]",california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,moderate,False,Communication number refers to phone number.,False,"near ""The"": syntax error","The question asks for an average score across all selected schools, and it requires a list of school names that meet the criteria along with the writing scores and their communication numbers if they exist.",False,,"SELECT T2.School, T1.AvgScrWrite, T2.Phone FROM schools AS T2 LEFT JOIN satscores AS T1 ON T2.CDSCode = T1.cds WHERE strftime('%Y', T2.OpenDate) > '1991' OR strftime('%Y', T2.ClosedDate) < '2000'",195,True,Arctic-Text2SQL-R1-7B,5,5,"What is the average score in writing for the schools that were opened after 1991 or closed before 2000? List the school names along with the score. Also, list the communication number of the schools if there is any.",215,pass_k,bird_27,results/raw/Arctic-Text2SQL-R1-7B_bird_pass_k_20260326_223940.jsonl
False,bird,"[false, false, false, false, false]",california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,simple,False,Exclusively virtual refers to Virtual = 'F'; respective counties means PARTITION BY County,False,"near ""The"": syntax error",The goal is to find virtual schools among the top 5 for average reading scores within their respective counties.,False,,"SELECT School FROM (SELECT T2.School,T1.AvgScrRead, RANK() OVER (PARTITION BY T2.County ORDER BY T1.AvgScrRead DESC) AS rnk FROM satscores AS T1 INNER JOIN schools AS T2 ON T1.cds = T2.CDSCode WHERE T2.Virtual = 'F' ) ranked_schools WHERE rnk <= 5",247,True,Arctic-Text2SQL-R1-7B,5,5,List the names of virtual schools that are among the top 5 in their respective counties based on average reading scores.,120,pass_k,bird_41,results/raw/Arctic-Text2SQL-R1-7B_bird_pass_k_20260326_223940.jsonl
