any_hit,benchmark,candidate_hits,db_id,db_path,difficulty,empty_sql,evidence,first_hit,first_pred_error,first_pred_sql,first_pred_success,gold_error,gold_sql,gold_sql_len,gold_success,model_name,n_candidates,n_generations,question,question_len,run_label,sample_id,source_path
True,spider,[true],concert_singer,data/spider/database/concert_singer/concert_singer.sqlite,,False,,True,,"SELECT Name, Country, Age FROM singer ORDER BY Age DESC",True,,"SELECT name ,  country ,  age FROM singer ORDER BY age DESC",59,True,Arctic-Text2SQL-R1-7B,1,1,"Show name, country, age for all singers ordered by age from the oldest to the youngest.",87,ea,spider_2,results/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260326_140449.jsonl
True,spider,[true],concert_singer,data/spider/database/concert_singer/concert_singer.sqlite,,False,,True,,"SELECT Name, Country, Age FROM singer ORDER BY Age DESC",True,,"SELECT name ,  country ,  age FROM singer ORDER BY age DESC",59,True,Arctic-Text2SQL-R1-7B,1,1,"What are the names, countries, and ages for every singer in descending order of age?",84,ea,spider_3,results/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260326_140449.jsonl
True,spider,[true],concert_singer,data/spider/database/concert_singer/concert_singer.sqlite,,False,,True,,"SELECT AVG(Age), MIN(Age), MAX(Age) FROM singer WHERE Country = 'France'",True,,"SELECT avg(age) ,  min(age) ,  max(age) FROM singer WHERE country  =  'France'",78,True,Arctic-Text2SQL-R1-7B,1,1,"What is the average, minimum, and maximum age for all French singers?",69,ea,spider_5,results/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260326_140449.jsonl
True,spider,[true],concert_singer,data/spider/database/concert_singer/concert_singer.sqlite,,False,,True,,"SELECT AVG(Age), MIN(Age), MAX(Age) FROM singer WHERE Country = 'France'",True,,"SELECT avg(age) ,  min(age) ,  max(age) FROM singer WHERE country  =  'France'",78,True,Arctic-Text2SQL-R1-7B,1,1,"What is the average, minimum, and maximum age of all singers from France?",73,ea,spider_4,results/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260326_140449.jsonl
True,spider,[true],concert_singer,data/spider/database/concert_singer/concert_singer.sqlite,,False,,True,,"SELECT Song_Name, Song_release_year FROM singer ORDER BY Age ASC LIMIT 1",True,,"SELECT song_name ,  song_release_year FROM singer ORDER BY age LIMIT 1",70,True,Arctic-Text2SQL-R1-7B,1,1,Show the name and the release year of the song by the youngest singer.,70,ea,spider_6,results/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260326_140449.jsonl
True,spider,[true],concert_singer,data/spider/database/concert_singer/concert_singer.sqlite,,False,,True,,SELECT COUNT(*) FROM singer,True,,SELECT count(*) FROM singer,27,True,Arctic-Text2SQL-R1-7B,1,1,How many singers do we have?,28,ea,spider_0,results/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260326_140449.jsonl
True,spider,[true],concert_singer,data/spider/database/concert_singer/concert_singer.sqlite,,False,,True,,SELECT COUNT(*) FROM singer,True,,SELECT count(*) FROM singer,27,True,Arctic-Text2SQL-R1-7B,1,1,What is the total number of singers?,36,ea,spider_1,results/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260326_140449.jsonl
True,spider,[true],concert_singer,data/spider/database/concert_singer/concert_singer.sqlite,,False,,True,,SELECT DISTINCT Country FROM singer WHERE Age > 20,True,,SELECT DISTINCT country FROM singer WHERE age  >  20,52,True,Arctic-Text2SQL-R1-7B,1,1,What are  the different countries with singers above age 20?,60,ea,spider_9,results/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260326_140449.jsonl
True,spider,[true],concert_singer,data/spider/database/concert_singer/concert_singer.sqlite,,False,,True,,"SELECT Song_Name, Song_release_year FROM singer WHERE Age = (SELECT MIN(Age) FROM singer)",True,,"SELECT song_name ,  song_release_year FROM singer ORDER BY age LIMIT 1",70,True,Arctic-Text2SQL-R1-7B,1,1,What are the names and release years for all the songs of the youngest singer?,78,ea,spider_7,results/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260326_140449.jsonl
True,spider,[true],concert_singer,data/spider/database/concert_singer/concert_singer.sqlite,,False,,True,,SELECT DISTINCT Country FROM singer WHERE Age > 20,True,,SELECT DISTINCT country FROM singer WHERE age  >  20,52,True,Arctic-Text2SQL-R1-7B,1,1,What are all distinct countries where singers above age 20 are from?,68,ea,spider_8,results/raw/Arctic-Text2SQL-R1-7B_spider_ea_20260326_140449.jsonl
True,bird,[true],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,simple,False,,True,,"SELECT sc.Phone
FROM satscores AS sa
JOIN schools AS sc ON sc.CDSCode = sa.cds
ORDER BY sa.NumGE1500 DESC
LIMIT 1",True,,SELECT T2.Phone FROM satscores AS T1 INNER JOIN schools AS T2 ON T1.cds = T2.CDSCode ORDER BY T1.NumGE1500 DESC LIMIT 1,119,True,ChatGPT,1,1,What is the phone number of the school that has the highest number of test takers with an SAT score of over 1500?,113,ea,bird_7,results/raw/ChatGPT_bird_ea_20260326_140404.jsonl
True,bird,[true],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,simple,False,Eligible free rate for K-12 = `Free Meal Count (K-12)` / `Enrollment (K-12)`,True,,SELECT MAX(`Percent (%) Eligible Free (K-12)`) AS highest_eligible_free_rate_k12 FROM frpm WHERE `County Name` = 'Alameda',True,,SELECT `Free Meal Count (K-12)` / `Enrollment (K-12)` FROM frpm WHERE `County Name` = 'Alameda' ORDER BY (CAST(`Free Meal Count (K-12)` AS REAL) / `Enrollment (K-12)`) DESC LIMIT 1,180,True,ChatGPT,1,1,What is the highest eligible free rate for K-12 students in the schools in Alameda County?,90,ea,bird_0,results/raw/ChatGPT_bird_ea_20260326_140404.jsonl
False,bird,[false],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,simple,False,,False,,SELECT COUNT(*) AS num_charter_funded_schools FROM satscores AS s WHERE s.AvgScrMath > 560 AND EXISTS (SELECT 1 FROM frpm AS f WHERE f.CDSCode = s.cds AND f.`Charter Funding Type` IS NOT NULL AND TRIM(f.`Charter Funding Type`) <> ''),True,,SELECT COUNT(T2.`School Code`) FROM satscores AS T1 INNER JOIN frpm AS T2 ON T1.cds = T2.CDSCode WHERE T1.AvgScrMath > 560 AND T2.`Charter Funding Type` = 'Directly funded',172,True,ChatGPT,1,1,"Among the schools with the average score in Math over 560 in the SAT test, how many schools are directly charter-funded?",120,ea,bird_9,results/raw/ChatGPT_bird_ea_20260326_140404.jsonl
False,bird,[false],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,moderate,False,Eligible free rates for students aged 5-17 = `Free Meal Count (Ages 5-17)` / `Enrollment (Ages 5-17)`,False,,"SELECT f.`School Name`, f.`Percent (%) Eligible Free (Ages 5-17)` AS eligible_free_rate_5_17 FROM frpm AS f WHERE f.`School Type` = 'Continuation High Schools' AND f.`Percent (%) Eligible Free (Ages 5-17)` IS NOT NULL ORDER BY f.`Percent (%) Eligible Free (Ages 5-17)` ASC LIMIT 3",True,,SELECT `Free Meal Count (Ages 5-17)` / `Enrollment (Ages 5-17)` FROM frpm WHERE `Educational Option Type` = 'Continuation School' AND `Free Meal Count (Ages 5-17)` / `Enrollment (Ages 5-17)` IS NOT NULL ORDER BY `Free Meal Count (Ages 5-17)` / `Enrollment (Ages 5-17)` ASC LIMIT 3,280,True,ChatGPT,1,1,Please list the lowest three eligible free rates for students aged 5-17 in continuation schools.,96,ea,bird_1,results/raw/ChatGPT_bird_ea_20260326_140404.jsonl
False,bird,[false],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,simple,False,Charter schools refers to `Charter School (Y/N)` = 1 in the table fprm,False,,"SELECT s.Zip
FROM schools AS s
WHERE s.Charter = 1
  AND s.District = 'Fresno County Office of Education'",True,,SELECT T2.Zip FROM frpm AS T1 INNER JOIN schools AS T2 ON T1.CDSCode = T2.CDSCode WHERE T1.`District Name` = 'Fresno County Office of Education' AND T1.`Charter School (Y/N)` = 1,178,True,ChatGPT,1,1,Please list the zip code of all the charter schools in Fresno County Office of Education.,89,ea,bird_2,results/raw/ChatGPT_bird_ea_20260326_140404.jsonl
False,bird,[false],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,simple,False,Magnet schools or offer a magnet program means that Magnet = 1,False,,"SELECT s.CDSCode, s.School, s.District, s.County, sc.NumTstTakr, s.Magnet FROM satscores AS sc JOIN schools AS s ON s.CDSCode = sc.cds WHERE sc.NumTstTakr > 500 AND (s.Magnet = 1 OR s.Magnet IS NOT NULL)",True,,SELECT T2.School FROM satscores AS T1 INNER JOIN schools AS T2 ON T1.cds = T2.CDSCode WHERE T2.Magnet = 1 AND T1.NumTstTakr > 500,129,True,ChatGPT,1,1,"Among the schools with the SAT test takers of over 500, please list the schools that are magnet schools or offer a magnet program.",130,ea,bird_6,results/raw/ChatGPT_bird_ea_20260326_140404.jsonl
True,bird,[true],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,simple,False,,True,,SELECT ss.NumTstTakr FROM frpm f JOIN satscores ss ON ss.cds = f.CDSCode WHERE f.`FRPM Count (K-12)` = (SELECT MAX(`FRPM Count (K-12)`) FROM frpm),True,,SELECT NumTstTakr FROM satscores WHERE cds = ( SELECT CDSCode FROM frpm ORDER BY `FRPM Count (K-12)` DESC LIMIT 1 ),115,True,ChatGPT,1,1,What is the number of SAT test takers of the schools with the highest FRPM count for K-12 students?,99,ea,bird_8,results/raw/ChatGPT_bird_ea_20260326_140404.jsonl
False,bird,[false],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,simple,False,Exclusively virtual refers to Virtual = 'F',False,,SELECT COUNT(DISTINCT s.CDSCode) AS num_schools FROM schools s JOIN satscores sa ON sa.cds = s.CDSCode WHERE sa.AvgScrMath > 400 AND s.Virtual = 'Exclusively Virtual',True,,SELECT COUNT(DISTINCT T2.School) FROM satscores AS T1 INNER JOIN schools AS T2 ON T1.cds = T2.CDSCode WHERE T2.Virtual = 'F' AND T1.AvgScrMath > 400,148,True,ChatGPT,1,1,How many schools with an average score in Math greater than 400 in the SAT test are exclusively virtual?,104,ea,bird_5,results/raw/ChatGPT_bird_ea_20260326_140404.jsonl
True,bird,[true],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,simple,False,,True,,SELECT s.MailStreet FROM frpm f JOIN schools s ON s.CDSCode = f.CDSCode ORDER BY f.`FRPM Count (K-12)` DESC LIMIT 1,True,,SELECT T2.MailStreet FROM frpm AS T1 INNER JOIN schools AS T2 ON T1.CDSCode = T2.CDSCode ORDER BY T1.`FRPM Count (K-12)` DESC LIMIT 1,133,True,ChatGPT,1,1,What is the unabbreviated mailing street address of the school with the highest FRPM count for K-12 students?,109,ea,bird_3,results/raw/ChatGPT_bird_ea_20260326_140404.jsonl
False,bird,[false],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,moderate,False,Charter schools refers to `Charter School (Y/N)` = 1 in the frpm,False,,"SELECT s.Phone
FROM schools AS s
WHERE s.FundingType = 'Directly funded' AND s.OpenDate > DATE('2000-01-01')",True,,SELECT T2.Phone FROM frpm AS T1 INNER JOIN schools AS T2 ON T1.CDSCode = T2.CDSCode WHERE T1.`Charter Funding Type` = 'Directly funded' AND T1.`Charter School (Y/N)` = 1 AND T2.OpenDate > '2000-01-01',200,True,ChatGPT,1,1,Please list the phone numbers of the direct charter-funded schools that are opened after 2000/1/1.,98,ea,bird_4,results/raw/ChatGPT_bird_ea_20260326_140404.jsonl
True,spider,[true],concert_singer,data/spider/database/concert_singer/concert_singer.sqlite,,False,,True,,SELECT COUNT(*) AS singer_count FROM singer,True,,SELECT count(*) FROM singer,27,True,ChatGPT,1,1,How many singers do we have?,28,ea,spider_0,results/raw/ChatGPT_spider_ea_20260326_140348.jsonl
True,spider,[true],concert_singer,data/spider/database/concert_singer/concert_singer.sqlite,,False,,True,,SELECT COUNT(*) AS total_number_of_singers FROM singer,True,,SELECT count(*) FROM singer,27,True,ChatGPT,1,1,What is the total number of singers?,36,ea,spider_1,results/raw/ChatGPT_spider_ea_20260326_140348.jsonl
True,spider,[true],concert_singer,data/spider/database/concert_singer/concert_singer.sqlite,,False,,True,,"SELECT ""Name"", ""Country"", ""Age"" FROM ""singer"" ORDER BY ""Age"" DESC",True,,"SELECT name ,  country ,  age FROM singer ORDER BY age DESC",59,True,ChatGPT,1,1,"Show name, country, age for all singers ordered by age from the oldest to the youngest.",87,ea,spider_2,results/raw/ChatGPT_spider_ea_20260326_140348.jsonl
True,spider,[true],concert_singer,data/spider/database/concert_singer/concert_singer.sqlite,,False,,True,,SELECT DISTINCT Country FROM singer WHERE Age > 20,True,,SELECT DISTINCT country FROM singer WHERE age  >  20,52,True,ChatGPT,1,1,What are  the different countries with singers above age 20?,60,ea,spider_9,results/raw/ChatGPT_spider_ea_20260326_140348.jsonl
True,spider,[true],concert_singer,data/spider/database/concert_singer/concert_singer.sqlite,,False,,True,,"SELECT ""Name"", ""Country"", ""Age"" FROM ""singer"" ORDER BY ""Age"" DESC",True,,"SELECT name ,  country ,  age FROM singer ORDER BY age DESC",59,True,ChatGPT,1,1,"What are the names, countries, and ages for every singer in descending order of age?",84,ea,spider_3,results/raw/ChatGPT_spider_ea_20260326_140348.jsonl
True,spider,[true],concert_singer,data/spider/database/concert_singer/concert_singer.sqlite,,False,,True,,"SELECT AVG(""Age"") AS ""average_age"", MIN(""Age"") AS ""minimum_age"", MAX(""Age"") AS ""maximum_age"" FROM ""singer"" WHERE ""Country"" = 'France'",True,,"SELECT avg(age) ,  min(age) ,  max(age) FROM singer WHERE country  =  'France'",78,True,ChatGPT,1,1,"What is the average, minimum, and maximum age of all singers from France?",73,ea,spider_4,results/raw/ChatGPT_spider_ea_20260326_140348.jsonl
True,spider,[true],concert_singer,data/spider/database/concert_singer/concert_singer.sqlite,,False,,True,,"SELECT AVG(""Age"") AS ""average_age"", MIN(""Age"") AS ""minimum_age"", MAX(""Age"") AS ""maximum_age"" FROM ""singer"" WHERE ""Country"" = 'France'",True,,"SELECT avg(age) ,  min(age) ,  max(age) FROM singer WHERE country  =  'France'",78,True,ChatGPT,1,1,"What is the average, minimum, and maximum age for all French singers?",69,ea,spider_5,results/raw/ChatGPT_spider_ea_20260326_140348.jsonl
True,spider,[true],concert_singer,data/spider/database/concert_singer/concert_singer.sqlite,,False,,True,,"SELECT Song_Name, Song_release_year FROM singer WHERE Age = (SELECT MIN(Age) FROM singer)",True,,"SELECT song_name ,  song_release_year FROM singer ORDER BY age LIMIT 1",70,True,ChatGPT,1,1,Show the name and the release year of the song by the youngest singer.,70,ea,spider_6,results/raw/ChatGPT_spider_ea_20260326_140348.jsonl
True,spider,[true],concert_singer,data/spider/database/concert_singer/concert_singer.sqlite,,False,,True,,"SELECT ""Song_Name"", ""Song_release_year"" FROM ""singer"" WHERE ""Age"" = (SELECT MIN(""Age"") FROM ""singer"")",True,,"SELECT song_name ,  song_release_year FROM singer ORDER BY age LIMIT 1",70,True,ChatGPT,1,1,What are the names and release years for all the songs of the youngest singer?,78,ea,spider_7,results/raw/ChatGPT_spider_ea_20260326_140348.jsonl
True,spider,[true],concert_singer,data/spider/database/concert_singer/concert_singer.sqlite,,False,,True,,SELECT DISTINCT Country FROM singer WHERE Age > 20,True,,SELECT DISTINCT country FROM singer WHERE age  >  20,52,True,ChatGPT,1,1,What are all distinct countries where singers above age 20 are from?,68,ea,spider_8,results/raw/ChatGPT_spider_ea_20260326_140348.jsonl
True,bird,[true],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,simple,False,,True,,"SELECT s.Phone
FROM satscores ss
JOIN schools s ON ss.cds = s.CDSCode
WHERE ss.NumGE1500 = (SELECT MAX(NumGE1500) FROM satscores)
LIMIT 1",True,,SELECT T2.Phone FROM satscores AS T1 INNER JOIN schools AS T2 ON T1.cds = T2.CDSCode ORDER BY T1.NumGE1500 DESC LIMIT 1,119,True,DeepSeek-V3.2,1,1,What is the phone number of the school that has the highest number of test takers with an SAT score of over 1500?,113,ea,bird_7,results/raw/DeepSeek-V3.2_bird_ea_20260325_233513.jsonl
False,bird,[false],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,moderate,False,Eligible free rates for students aged 5-17 = `Free Meal Count (Ages 5-17)` / `Enrollment (Ages 5-17)`,False,,"SELECT `School Name`, `Percent (%) Eligible Free (Ages 5-17)`
FROM frpm
WHERE `School Type` = 'Continuation School'
  AND `Percent (%) Eligible Free (Ages 5-17)` IS NOT NULL
ORDER BY `Percent (%) Eligible Free (Ages 5-17)` ASC
LIMIT 3",True,,SELECT `Free Meal Count (Ages 5-17)` / `Enrollment (Ages 5-17)` FROM frpm WHERE `Educational Option Type` = 'Continuation School' AND `Free Meal Count (Ages 5-17)` / `Enrollment (Ages 5-17)` IS NOT NULL ORDER BY `Free Meal Count (Ages 5-17)` / `Enrollment (Ages 5-17)` ASC LIMIT 3,280,True,DeepSeek-V3.2,1,1,Please list the lowest three eligible free rates for students aged 5-17 in continuation schools.,96,ea,bird_1,results/raw/DeepSeek-V3.2_bird_ea_20260325_233513.jsonl
True,bird,[true],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,simple,False,,True,,"SELECT COUNT(*) 
FROM frpm 
WHERE `County Name` = 'Los Angeles' 
  AND `Free Meal Count (K-12)` > 500 
  AND `FRPM Count (K-12)` < 700",True,,SELECT COUNT(CDSCode) FROM frpm WHERE `County Name` = 'Los Angeles' AND `Free Meal Count (K-12)` > 500 AND `FRPM Count (K-12)`< 700,131,True,DeepSeek-V3.2,1,1,In Los Angeles how many schools have more than 500 free meals but less than 700 free or reduced price meals for K-12?,117,ea,bird_21,results/raw/DeepSeek-V3.2_bird_ea_20260325_233513.jsonl
False,bird,[false],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,simple,False,Charter schools refers to `Charter School (Y/N)` = 1 in the table fprm,False,,"SELECT DISTINCT s.Zip
FROM schools s
JOIN frpm f ON s.CDSCode = f.CDSCode
WHERE s.County = 'Fresno County Office of Education'
  AND s.Charter = 1",True,,SELECT T2.Zip FROM frpm AS T1 INNER JOIN schools AS T2 ON T1.CDSCode = T2.CDSCode WHERE T1.`District Name` = 'Fresno County Office of Education' AND T1.`Charter School (Y/N)` = 1,178,True,DeepSeek-V3.2,1,1,Please list the zip code of all the charter schools in Fresno County Office of Education.,89,ea,bird_2,results/raw/DeepSeek-V3.2_bird_ea_20260325_233513.jsonl
True,bird,[true],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,simple,False,,True,,"SELECT COUNT(DISTINCT s.CDSCode)
FROM schools s
JOIN satscores sat ON s.CDSCode = sat.cds
JOIN frpm f ON s.CDSCode = f.CDSCode
WHERE sat.AvgScrMath > 560 
  AND f.`Charter School (Y/N)` = 1 
  AND f.`Charter Funding Type` = 'Directly funded'
  AND sat.rtype = 'S'",True,,SELECT COUNT(T2.`School Code`) FROM satscores AS T1 INNER JOIN frpm AS T2 ON T1.cds = T2.CDSCode WHERE T1.AvgScrMath > 560 AND T2.`Charter Funding Type` = 'Directly funded',172,True,DeepSeek-V3.2,1,1,"Among the schools with the average score in Math over 560 in the SAT test, how many schools are directly charter-funded?",120,ea,bird_9,results/raw/DeepSeek-V3.2_bird_ea_20260325_233513.jsonl
True,bird,[true],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,moderate,False,Excellence rate = NumGE1500 / NumTstTakr; Eligible free rates for students aged 5-17 = `Free Meal Count (Ages 5-17)` / `Enrollment (Ages 5-17)`,True,,"SELECT MAX(f.`Percent (%) Eligible Free (Ages 5-17)`) 
FROM frpm f
JOIN satscores s ON f.CDSCode = s.cds
WHERE s.NumTstTakr > 0 
  AND (CAST(s.NumGE1500 AS REAL) / s.NumTstTakr) > 0.3",True,,SELECT MAX(CAST(T1.`Free Meal Count (Ages 5-17)` AS REAL) / T1.`Enrollment (Ages 5-17)`) FROM frpm AS T1 INNER JOIN satscores AS T2 ON T1.CDSCode = T2.cds WHERE CAST(T2.NumGE1500 AS REAL) / T2.NumTstTakr > 0.3,209,True,DeepSeek-V3.2,1,1,"Among the schools with an SAT excellence rate of over 0.3, what is the highest eligible free rate for students aged 5-17?",121,ea,bird_12,results/raw/DeepSeek-V3.2_bird_ea_20260325_233513.jsonl
